youtube_link,event_name,red_team_1,red_team_2,red_team_3,blue_team_1,blue_team_2,blue_team_3,red_auto_points,blue_auto_points,red_score,blue_score
https://www.youtube.com/watch?v=vNvhbnj0JVo,Heartland Regional,1764,1994,1730,9316,7421,5098,23,23,118,121
https://www.youtube.com/watch?v=o04W2sfw5o8,Heartland Regional,757,2410,1108,4809,1723,5141,23,9,140,66
https://www.youtube.com/watch?v=hvjSDaojg_M,Heartland Regional,757,2410,1108,4809,1723,5141,23,9,140,66
https://www.youtube.com/watch?v=xR1zvqA7agY,Heartland Regional,1769,2345,4959,5268,6652,1847,6,9,37,68
https://www.youtube.com/watch?v=SEphBcFEovw,Heartland Regional,1769,2345,4959,5268,6652,1847,6,9,37,68
https://www.youtube.com/watch?v=S3zS5puVeKo,Heartland Regional,5013,9551,2001,9445,5119,4455,15,6,68,50
https://www.youtube.com/watch?v=p5aT0o-8wjU,Heartland Regional,5013,9551,2001,9445,5119,4455,15,6,68,50
https://www.youtube.com/watch?v=OWFTfso80Hw,Heartland Regional,7421,1730,10682,5189,1825,937,44,13,106,73
https://www.youtube.com/watch?v=BDEXm7QjgXk,Heartland Regional,7421,1730,10682,5189,1825,937,44,13,106,73
https://www.youtube.com/watch?v=ibZutVcrqPs,Heartland Regional,1810,935,2457,2410,1827,4809,9,9,87,58
https://www.youtube.com/watch?v=_ZKz3iEw72M,Heartland Regional,1810,935,2457,2410,1827,4809,9,9,87,58
https://www.youtube.com/watch?v=0Z2D839i8FM,Heartland Regional,1769,2560,1986,9316,5141,757,26,9,92,60
https://www.youtube.com/watch?v=U2U0HSa-rQ8,Heartland Regional,1769,2560,1986,9316,5141,757,26,9,92,60
https://www.youtube.com/watch?v=EzCfuqy9MAs,Heartland Regional,1810,6652,5098,9445,1827,5013,9,12,43,48
https://www.youtube.com/watch?v=eADkUsWAMcY,Heartland Regional,1810,6652,5098,9445,1827,5013,9,12,43,48
https://www.youtube.com/watch?v=AOAU7ppjJc4,Heartland Regional,10453,1108,5268,6843,1994,6652,20,9,92,21
https://www.youtube.com/watch?v=cIlj0CNSljQ,Heartland Regional,10453,1108,5268,6843,1994,6652,20,9,92,21
https://www.youtube.com/watch?v=t5TjaHRCY_0,Heartland Regional,5119,1847,4959,1764,5013,2345,12,6,89,61
https://www.youtube.com/watch?v=VLlV_Bjr4Hs,Heartland Regional,5119,1847,4959,1764,5013,2345,12,6,89,61
https://www.youtube.com/watch?v=PFME95pSXPw,Heartland Regional,2001,5098,9445,1723,4455,9551,9,9,47,73
https://www.youtube.com/watch?v=oi7a68nTep8,Heartland Regional,2001,5098,9445,1723,4455,9551,9,9,47,73
https://www.youtube.com/watch?v=EXd_lklV0zM,Heartland Regional,1825,1769,935,1986,4809,1810,23,23,83,111
https://www.youtube.com/watch?v=fnY3OKcD1fw,Heartland Regional,1825,1769,935,1986,4809,1810,23,23,83,111
https://www.youtube.com/watch?v=SanewHZ7aMc,Heartland Regional,5189,7421,6652,2410,6843,9316,9,9,90,59
https://www.youtube.com/watch?v=HaKOgNbuw1w,Heartland Regional,5189,7421,6652,2410,6843,9316,9,9,90,59
https://www.youtube.com/watch?v=uSGhEPyxBls,Heartland Regional,2560,5013,757,1827,4959,1730,9,23,61,70
https://www.youtube.com/watch?v=KNBW792elAI,Heartland Regional,2560,5013,757,1827,4959,1730,9,23,61,70
https://www.youtube.com/watch?v=eaF6JLmqXh4,Heartland Regional,2457,1108,1847,2001,5119,5141,30,12,166,81
https://www.youtube.com/watch?v=knfkclo5Kfg,Heartland Regional,2457,1108,1847,2001,5119,5141,30,12,166,81
https://www.youtube.com/watch?v=aocqBcH2pYk,Heartland Regional,937,9551,1994,9445,1723,1764,9,16,61,151
https://www.youtube.com/watch?v=LfhuGtouPQY,Heartland Regional,937,9551,1994,9445,1723,1764,9,16,61,151
https://www.youtube.com/watch?v=0GO5edV7wVc,Heartland Regional,10453,4455,10682,5268,5098,2345,9,9,58,92
https://www.youtube.com/watch?v=Wu8y6aneB28,Heartland Regional,10453,4455,10682,5268,5098,2345,9,9,58,92
https://www.youtube.com/watch?v=9Yc15kBb_28,Heartland Regional,7421,1810,4959,6843,1986,1730,23,47,103,143
https://www.youtube.com/watch?v=QrUVT1iMpLU,Heartland Regional,7421,1810,4959,6843,1986,1730,23,47,103,143
https://www.youtube.com/watch?v=TLgAvghrSq8,Heartland Regional,4959,9316,1986,5268,2410,935,12,16,92,73
https://www.youtube.com/watch?v=N2q2iLosoE0,Heartland Regional,4959,9316,1986,5268,2410,935,12,16,92,73
https://www.youtube.com/watch?v=TpV-0ucS3GA,Heartland Regional,6652,2410,5013,1825,757,4809,9,16,56,85
https://www.youtube.com/watch?v=h5313cGTCR4,Heartland Regional,1847,9445,937,1108,5189,1723,13,9,96,114
https://www.youtube.com/watch?v=WVcp6oQpAqM,Heartland Regional,1847,9445,937,1108,5189,1723,13,9,96,114
https://www.youtube.com/watch?v=Ve9mRRAkkXI,Heartland Regional,935,1827,4455,1994,2001,1769,6,12,48,43
https://www.youtube.com/watch?v=DT4MtnDpSTg,Heartland Regional,935,1827,4455,1994,2001,1769,6,12,48,43
https://www.youtube.com/watch?v=NsQ9X5mzk-8,Heartland Regional,9551,2345,9316,5098,5141,2457,13,9,63,72
https://www.youtube.com/watch?v=KgafmmPkcuA,Heartland Regional,9551,2345,9316,5098,5141,2457,13,9,63,72
https://www.youtube.com/watch?v=CzFrHpeJepg,Heartland Regional,1764,5268,10682,10453,2560,5119,9,9,81,29
https://www.youtube.com/watch?v=wRKr2nIaHfc,Heartland Regional,1764,5268,10682,10453,2560,5119,9,9,81,29
https://www.youtube.com/watch?v=9AP_xFVNqD0,Heartland Regional,5013,4809,7421,1847,1723,1986,30,19,75,141
https://www.youtube.com/watch?v=q9sieKw-0wY,Heartland Regional,5013,4809,7421,1847,1723,1986,30,19,75,141
https://www.youtube.com/watch?v=rRGOQo9nHL0,Heartland Regional,4959,1825,1994,1810,2001,2410,16,19,102,76
https://www.youtube.com/watch?v=Z-hpIE6nchc,Heartland Regional,4959,1825,1994,1810,2001,2410,16,19,102,76
https://www.youtube.com/watch?v=ucZYigV7T6Y,Heartland Regional,1730,5141,4455,937,1827,9316,23,7,99,57
https://www.youtube.com/watch?v=pkWDnF-dgDw,Heartland Regional,1730,5141,4455,937,1827,9316,23,7,99,57
https://www.youtube.com/watch?v=GLo_-Fz8pnk,Heartland Regional,6843,5119,2457,10453,1769,9445,9,6,39,20
https://www.youtube.com/watch?v=Hrn-ENmtP6c,Heartland Regional,6843,5119,2457,10453,1769,9445,9,6,39,20
https://www.youtube.com/watch?v=Siumm840NWk,Heartland Regional,2345,10682,2560,6652,1108,9551,9,23,61,90
https://www.youtube.com/watch?v=jWrIjMWN-WA,Heartland Regional,2345,10682,2560,6652,1108,9551,9,23,61,90
https://www.youtube.com/watch?v=d1-bd-lNKdM,Heartland Regional,4809,2001,2560,5141,7421,937,9,9,29,74
https://www.youtube.com/watch?v=qkUo1J5ehq8,Heartland Regional,4809,2001,2560,5141,7421,937,9,9,29,74
https://www.youtube.com/watch?v=tIJaIpWv7KA,Heartland Regional,757,5189,5268,5098,1764,935,6,16,69,89
https://www.youtube.com/watch?v=HgBLQNLhMbU,Heartland Regional,757,5189,5268,5098,1764,935,6,16,69,89
https://www.youtube.com/watch?v=SZfn1Du2VFs,Heartland Regional,1723,9316,1994,1847,5013,1825,13,30,75,119
https://www.youtube.com/watch?v=qzI9JvtFt8Y,Heartland Regional,1723,9316,1994,1847,5013,1825,13,30,75,119
https://www.youtube.com/watch?v=lnOBRbI5mk8,Heartland Regional,4455,937,2001,4809,1769,6843,12,12,22,64
https://www.youtube.com/watch?v=7fMeFYcifI4,Heartland Regional,4455,937,2001,4809,1769,6843,12,12,22,64
https://www.youtube.com/watch?v=6k7lqNylhtc,Heartland Regional,7421,2457,1827,10682,4959,1108,16,9,86,95
https://www.youtube.com/watch?v=gBxJNnSuCdU,Heartland Regional,7421,2457,1827,10682,4959,1108,16,9,86,95
https://www.youtube.com/watch?v=C7TK2pTH0gc,Heartland Regional,5141,1764,6652,935,1730,10453,16,30,69,119
https://www.youtube.com/watch?v=i1HDh3RmlUQ,Heartland Regional,5141,1764,6652,935,1730,10453,16,30,69,119
https://www.youtube.com/watch?v=yYUmVKrFV3o,Heartland Regional,1986,5189,2410,2560,5098,9551,23,9,138,91
https://www.youtube.com/watch?v=ghptVCAMV6A,Heartland Regional,1986,5189,2410,2560,5098,9551,23,9,138,91
https://www.youtube.com/watch?v=ayaBopAazV0,Heartland Regional,5268,9445,1810,757,2345,5119,9,9,121,65
https://www.youtube.com/watch?v=lVolxorT5e8,Heartland Regional,5268,9445,1810,757,2345,5119,9,9,121,65
https://www.youtube.com/watch?v=pFJeDE5Jhxg,Heartland Regional,4455,9316,4809,1825,10682,6843,13,9,82,50
https://www.youtube.com/watch?v=f7vYWWHRINU,Heartland Regional,4455,9316,4809,1825,10682,6843,13,9,82,50
https://www.youtube.com/watch?v=qBtcMBYIq0Y,Heartland Regional,1723,6652,1827,2001,4959,1764,9,19,88,66
https://www.youtube.com/watch?v=RR7MtJhU3f8,Heartland Regional,1723,6652,1827,2001,4959,1764,9,19,88,66
https://www.youtube.com/watch?v=VJlX-xxdMwU,Heartland Regional,5098,1108,1769,2410,2560,1847,23,23,108,81
https://www.youtube.com/watch?v=dPE-kPAmZCI,Heartland Regional,5098,1108,1769,2410,2560,1847,23,23,108,81
https://www.youtube.com/watch?v=cT4ulGbhQLU,Heartland Regional,5189,1764,1847,4455,2457,1769,6,9,66,39
https://www.youtube.com/watch?v=oVdPoKf_hXs,Heartland Regional,5189,1764,1847,4455,2457,1769,6,9,66,39
https://www.youtube.com/watch?v=Djd8jhrg8QI,Heartland Regional,1730,937,757,5013,2457,10453,23,12,109,71
https://www.youtube.com/watch?v=wJ6_1XHliMc,Heartland Regional,1730,937,757,5013,2457,10453,23,12,109,71
https://www.youtube.com/watch?v=bPWRgkN6p74,Heartland Regional,5141,1810,5189,9551,5268,5119,16,16,88,107
https://www.youtube.com/watch?v=MElXTaA38FI,Heartland Regional,5141,1810,5189,9551,5268,5119,16,16,88,107
https://www.youtube.com/watch?v=SqgHNiuXK_Q,Heartland Regional,935,1986,7421,2345,1994,9445,33,6,167,62
https://www.youtube.com/watch?v=jHTvp6CAiDA,Heartland Regional,935,1986,7421,2345,1994,9445,33,6,167,62
https://www.youtube.com/watch?v=-bvQhRo4eIo,Heartland Regional,1723,6843,5013,1810,10453,2345,9,9,78,30
https://www.youtube.com/watch?v=MfnLX6CMp48,Heartland Regional,1723,6843,5013,1810,10453,2345,9,9,78,30
https://www.youtube.com/watch?v=BoSLCpVfGFc,Heartland Regional,9316,1730,5268,1108,1986,1827,23,37,158,140
https://www.youtube.com/watch?v=9rpgkNOk7PA,Heartland Regional,9316,1730,5268,1108,1986,1827,23,37,158,140
https://www.youtube.com/watch?v=xaDu9OPBW4k?t=5,Heartland Regional,5013,1825,7421,5119,4959,5098,9,9,84,34
https://www.youtube.com/watch?v=xaDu9OPBW4k,Heartland Regional,5013,1825,7421,5119,4959,5098,9,9,84,34
https://www.youtube.com/watch?v=XtNaTzuDKTI,Heartland Regional,5013,1825,7421,5119,4959,5098,9,9,84,34
https://www.youtube.com/watch?v=VReFGMyuAOA,Heartland Regional,1730,10453,1986,1847,9316,1108,37,27,117,129
https://www.youtube.com/watch?v=-IW7YHeY5sE,Heartland Regional,5013,1825,7421,5268,1723,2410,22,9,114,76
https://www.youtube.com/watch?v=mA2chfpEcNE,Heartland Regional,5013,1825,7421,5268,1723,2410,22,9,114,76
https://www.youtube.com/watch?v=Anz9i-Y9EIE,Heartland Regional,1730,10453,1986,5013,1825,7421,23,44,61,113
https://www.youtube.com/watch?v=BlDtugZHMeY,Heartland Regional,1730,10453,1986,5013,1825,7421,23,44,61,113
https://www.youtube.com/watch?v=Z-aZT1lPiSY,Heartland Regional,1730,10453,1986,6843,1769,9445,33,6,157,48
https://www.youtube.com/watch?v=o_wEDqgMdiI,Heartland Regional,1730,10453,1986,6843,1769,9445,33,6,157,48
https://www.youtube.com/watch?v=MYJplECO07o,Heartland Regional,5268,1723,2410,5098,5119,4959,16,15,101,86
https://www.youtube.com/watch?v=JZoDFN7DXuw,Heartland Regional,5268,1723,2410,5098,5119,4959,16,15,101,86
https://www.youtube.com/watch?v=WqdFjMhJsDE,Heartland Regional,1847,9316,1108,9551,2457,1810,20,9,155,112
https://www.youtube.com/watch?v=UDhw6suzD4w,Heartland Regional,1847,9316,1108,9551,2457,1810,20,9,155,112
https://www.youtube.com/watch?v=JazpZRUakGc,Heartland Regional,5013,1825,7421,935,757,1764,16,16,78,69
https://www.youtube.com/watch?v=9H4jSs1B7Wo,Heartland Regional,5013,1825,7421,935,757,1764,16,16,78,69
https://www.youtube.com/watch?v=9MzXhDlgKLs,Heartland Regional,6843,1769,9445,5119,4959,5098,15,9,68,75
https://www.youtube.com/watch?v=2BxdMTI3Qko,Heartland Regional,9551,2457,1810,935,757,1764,9,20,78,87
https://www.youtube.com/watch?v=pvnQgGtV5dg,Heartland Regional,1730,10453,1986,5268,1723,2410,51,16,168,78
https://www.youtube.com/watch?v=FjaSjihsSjA,Heartland Regional,1847,9316,1108,5013,1825,7421,30,16,133,96
https://www.youtube.com/watch?v=T2hozynEWTk,Heartland Regional,1847,9316,1108,5013,1825,7421,30,16,133,96
https://www.youtube.com/watch?v=o1R3vS3EyQw,Heartland Regional,5268,1723,2410,935,757,1764,16,16,111,102
https://www.youtube.com/watch?v=sqaUlSbERzA,Heartland Regional,5268,1723,2410,935,757,1764,16,16,111,102
https://www.youtube.com/watch?v=yfKloWUVnQY,Bayou Regional,7111,9435,10550,2973,5965,9761,3,3,13,17
https://www.youtube.com/watch?v=TVllCeYadAQ,Bayou Regional,3606,2992,3753,5013,10550,2973,6,15,78,65
https://www.youtube.com/watch?v=PFaN5pelmaA,Bayou Regional,3616,9405,2221,2152,9768,9435,17,6,61,26
https://www.youtube.com/watch?v=6pKaAANRkdA,Bayou Regional,3102,2080,456,1421,3526,5653,16,19,112,117
https://www.youtube.com/watch?v=ortUK1oowxk,Bayou Regional,6107,9660,9456,3468,8044,9761,9,10,44,109
https://www.youtube.com/watch?v=_kzPI_9bowE,Bayou Regional,4336,5863,10217,1622,4087,8808,12,9,59,87
https://www.youtube.com/watch?v=XvCkN99VHAU,Bayou Regional,3039,9610,6489,7288,9708,9067,6,9,63,66
https://www.youtube.com/watch?v=LcbERHL8Q_4,Bayou Regional,9309,364,5971,9313,1818,7111,9,6,54,48
https://www.youtube.com/watch?v=ImIE7LlwWew,Bayou Regional,9787,3753,5965,10655,8788,9717,6,13,24,100
https://www.youtube.com/watch?v=EOU08bGkzXM,Bayou Regional,10497,2036,7094,16,34,1912,15,23,102,119
https://www.youtube.com/watch?v=wEL1Xetf4ls,Bayou Regional,2183,2973,9768,9153,2080,10550,12,6,74,31
https://www.youtube.com/watch?v=XbhLhxxVEqQ,Bayou Regional,3102,5653,9610,2152,3468,3606,13,6,69,59
https://www.youtube.com/watch?v=RbTNNW9v3w0,Bayou Regional,4087,3468,9660,5863,3616,1622,18,14,117,78
https://www.youtube.com/watch?v=b1-jVXz_6LQ,Bayou Regional,456,4336,6489,6107,2152,3039,16,9,161,101
https://www.youtube.com/watch?v=OOodgd6qm_Q,Bayou Regional,1421,8808,9435,3606,9456,364,16,10,93,34
https://www.youtube.com/watch?v=FrwXp8M__i4,Bayou Regional,9309,9313,3526,8788,9610,9761,15,3,98,33
https://www.youtube.com/watch?v=clQ6j0pgEr8,Bayou Regional,9067,5971,16,1912,10655,9405,23,13,109,92
https://www.youtube.com/watch?v=oM-gzAUKx2w,Bayou Regional,5965,9717,5653,10497,10217,9153,30,12,175,86
https://www.youtube.com/watch?v=w8kDklfGqRw,Bayou Regional,9787,2221,2183,2036,5013,7288,9,23,67,126
https://www.youtube.com/watch?v=1I6LsHRVmkg,Bayou Regional,9708,7111,7094,3102,2992,8044,6,16,51,148
https://www.youtube.com/watch?v=vkN129H_2Io,Bayou Regional,34,3753,1622,1818,9435,6489,9,9,59,51
https://www.youtube.com/watch?v=TmIe06QZ2JM,Bayou Regional,4087,9761,5863,2973,2152,2080,9,6,70,25
https://www.youtube.com/watch?v=aPPLQQq60cU,Bayou Regional,1622,2992,9768,456,9787,16,12,26,88,117
https://www.youtube.com/watch?v=8P9Cq_VCWcg,Bayou Regional,1912,3526,9660,9768,3606,4336,9,9,105,68
https://www.youtube.com/watch?v=vEwC-IPlj3Y,Bayou Regional,9717,6107,3616,9067,10550,9309,27,15,130,94
https://www.youtube.com/watch?v=yG17KESiNz0,Bayou Regional,9610,9313,1421,16,5965,2183,6,23,81,128
https://www.youtube.com/watch?v=_7abZqDs9qs,Bayou Regional,2221,3468,364,3039,9787,9708,16,9,83,53
https://www.youtube.com/watch?v=LXfruQuhRoM,Bayou Regional,5013,34,456,10217,9456,7111,20,16,135,74
https://www.youtube.com/watch?v=Bj0je0i-Qxc,Bayou Regional,7288,10497,8044,1818,8788,5971,16,6,102,50
https://www.youtube.com/watch?v=4k6_5WAEzsg,Bayou Regional,5653,7094,6107,9405,5863,3753,16,16,118,72
https://www.youtube.com/watch?v=921T7BgYUtY,Bayou Regional,9435,9309,5965,9660,16,2080,12,23,42,95
https://www.youtube.com/watch?v=3_ZGz98-Rjs,Bayou Regional,9067,2973,3526,364,1622,2152,22,16,97,82
https://www.youtube.com/watch?v=PEAQdFq1CS4,Bayou Regional,5013,9405,8044,2080,3616,8808,9,21,126,91
https://www.youtube.com/watch?v=6IdULBTN0-o,Bayou Regional,9787,3468,2992,2183,4087,1912,16,29,135,159
https://www.youtube.com/watch?v=9LJQ0LVFLDk,Bayou Regional,9708,34,10655,9313,456,3616,6,24,52,120
https://www.youtube.com/watch?v=Xr_AHIuRg3g,Bayou Regional,10497,3102,8808,9610,2221,9768,12,6,131,30
https://www.youtube.com/watch?v=JdiaAPca6lM,Bayou Regional,9761,3753,5013,9153,4336,5971,9,16,79,92
https://www.youtube.com/watch?v=sprS14MWhfA,Bayou Regional,8044,7111,2036,9717,6489,1421,39,12,192,108
https://www.youtube.com/watch?v=acZSlAIV7F0,Bayou Regional,3606,3039,1818,7094,10217,9405,3,15,45,108
https://www.youtube.com/watch?v=ON4LNyj6zuE,Bayou Regional,5653,7288,8788,9456,10550,4087,9,12,86,66
https://www.youtube.com/watch?v=_RcIWIiwsec,Bayou Regional,2992,364,34,5863,9660,5965,23,9,136,56
https://www.youtube.com/watch?v=NaiHLR9k_4A,Bayou Regional,3526,456,10497,9435,3616,2183,6,17,95,93
https://www.youtube.com/watch?v=2Rp5t1rpLQ4,Bayou Regional,9708,1912,9309,3753,8808,2973,6,19,64,97
https://www.youtube.com/watch?v=5o5oxp-FKjk,Bayou Regional,1818,1421,4336,5863,9067,2221,6,6,94,47
https://www.youtube.com/watch?v=Km6J0QvtwTU,Bayou Regional,2221,9153,5013,8044,6107,16,13,23,94,180
https://www.youtube.com/watch?v=wQObgC4aXZU,Bayou Regional,2080,9067,9313,2036,3606,10217,12,16,99,120
https://www.youtube.com/watch?v=4WpgjCk-GGM,Bayou Regional,9405,9761,3102,6489,8788,9787,9,15,95,105
https://www.youtube.com/watch?v=lK9kUi0eZ30,Bayou Regional,5653,7111,2152,9768,3039,7288,23,9,101,53
https://www.youtube.com/watch?v=BeW5pXp2oyM,Bayou Regional,10550,5971,7094,3468,1622,1421,9,16,46,95
https://www.youtube.com/watch?v=iJN3l9ftR3k,Bayou Regional,9456,1818,9717,10655,4336,9610,9,9,74,73
https://www.youtube.com/watch?v=oqJdETxAnhI,Bayou Regional,9153,9309,34,4087,3526,2221,19,21,78,107
https://www.youtube.com/watch?v=ivXgOpGSu2U,Bayou Regional,3753,2036,9313,5863,8044,456,19,30,108,170
https://www.youtube.com/watch?v=ZT-GOaPRCm4,Bayou Regional,3616,16,3606,364,2183,6107,20,9,144,67
https://www.youtube.com/watch?v=QXxRq1wcQjM,Bayou Regional,8808,5653,9787,9660,9067,7111,26,13,130,74
https://www.youtube.com/watch?v=wXvOr5Dc_CI,Bayou Regional,6107,4087,2036,5971,9708,3526,24,6,102,74
https://www.youtube.com/watch?v=mdbrnxKtu-o,Bayou Regional,10550,6489,3102,5971,10217,1912,9,12,127,144
https://www.youtube.com/watch?v=ZkREdP0S6fQ,Bayou Regional,2973,7288,4336,5965,9405,3468,9,16,77,58
https://www.youtube.com/watch?v=-3uXbkWuIj4,Bayou Regional,9610,2152,9717,7094,9435,2992,13,16,80,117
https://www.youtube.com/watch?v=7h5GIXp8BIo,Bayou Regional,9761,3039,10655,1421,5013,10497,6,12,24,106
https://www.youtube.com/watch?v=cUZxoBWOihc,Bayou Regional,1622,9708,1818,2080,9768,9456,6,12,18,56
https://www.youtube.com/watch?v=3FHhOLuz_VY,Bayou Regional,8788,5863,3606,7111,9153,9787,13,20,74,96
https://www.youtube.com/watch?v=tPcmS5em5nk,Bayou Regional,2183,8044,9067,34,3102,4087,19,22,108,130
https://www.youtube.com/watch?v=0K-7DNsBRyk,Bayou Regional,5971,5965,6489,8808,456,9309,9,12,40,147
https://www.youtube.com/watch?v=zcKflBfj7IM,Bayou Regional,10550,9610,2036,364,9660,9405,13,16,86,36
https://www.youtube.com/watch?v=Njo07C1CXbQ,Bayou Regional,10655,7094,3616,2221,5653,2973,17,30,107,117
https://www.youtube.com/watch?v=lzBOS8dGseU,Bayou Regional,6489,9456,9153,9660,7094,9313,6,9,40,57
https://www.youtube.com/watch?v=bwe-SyeBQc0,Bayou Regional,16,1622,7288,9761,9717,9708,23,9,72,85
https://www.youtube.com/watch?v=nFh7eVbPEJc,Bayou Regional,2152,9313,5013,1912,1818,3468,16,27,95,125
https://www.youtube.com/watch?v=mWua_QjPD-A,Bayou Regional,4336,6107,2080,2992,10497,8788,16,19,86,116
https://www.youtube.com/watch?v=YEybYVoKQ4Q,Bayou Regional,3526,9768,10217,9456,1421,3753,15,13,125,103
https://www.youtube.com/watch?v=J6gMo7o_If0,Bayou Regional,3039,9153,5863,9435,5971,9610,23,6,97,35
https://www.youtube.com/watch?v=rxV2caX-X2I,Bayou Regional,6489,3606,4087,5965,2221,10655,12,6,110,58
https://www.youtube.com/watch?v=--IKemTeNn4,Bayou Regional,456,2973,9660,7288,9717,3102,16,13,90,104
https://www.youtube.com/watch?v=pVIrjWBT0RU,Bayou Regional,3468,16,10550,34,8808,1818,30,9,100,90
https://www.youtube.com/watch?v=FUdbknhQv-o,Bayou Regional,9405,1421,2152,3753,10497,9708,9,12,100,70
https://www.youtube.com/watch?v=_vKsA3IEk24,Bayou Regional,10217,7288,364,9309,10655,10497,12,9,50,43
https://www.youtube.com/watch?v=9_8cq4miU6c,Bayou Regional,10217,2080,9435,9313,9787,6107,12,12,89,108
https://www.youtube.com/watch?v=mQrBiLNLWN4,Bayou Regional,9768,364,9067,7094,5013,8788,19,12,88,100
https://www.youtube.com/watch?v=TkurmfCwBMk,Bayou Regional,3616,9761,9456,2992,2036,3039,17,44,78,210
https://www.youtube.com/watch?v=UfNfdoYpOKU,Bayou Regional,3526,2183,3468,7111,6489,5863,16,16,110,98
https://www.youtube.com/watch?v=0Rpsxn1eNxo,Bayou Regional,8788,1912,3039,9717,2183,34,16,9,103,94
https://www.youtube.com/watch?v=pnJ5XoMFNiw,Bayou Regional,3526,9067,3468,3102,456,3753,30,27,96,133
https://www.youtube.com/watch?v=rgxPsVShxfw,Bayou Regional,16,9787,8044,34,5653,2992,44,30,162,117
https://www.youtube.com/watch?v=mo9BhiAEHQA,Bayou Regional,3102,456,3753,2036,1912,2152,16,30,107,0
https://www.youtube.com/watch?v=URWgs_JAqZY,Bayou Regional,34,5653,2992,3102,456,3753,30,13,145,127
https://www.youtube.com/watch?v=_mb64Ikd5wg,Bayou Regional,16,9787,8044,364,1421,4336,44,16,157,111
https://www.youtube.com/watch?v=pDVgKBN1sT8,Bayou Regional,3102,456,3753,2036,1912,2152,16,23,114,123
https://www.youtube.com/watch?v=7jqfIMIgCXM,Bayou Regional,34,5653,2992,3616,8808,5013,26,24,140,127
https://www.youtube.com/watch?v=zxWSsvQIhlE,Bayou Regional,7111,4087,9717,3526,9067,3468,18,23,114,129
https://www.youtube.com/watch?v=CbKCTOwPJGA,Bayou Regional,364,1421,4336,3102,456,3753,9,13,97,112
https://www.youtube.com/watch?v=NIE-gDNGeLs,Bayou Regional,3616,8808,5013,7111,4087,9717,28,25,145,119
https://www.youtube.com/watch?v=mUXpOPQpUNs,Bayou Regional,16,9787,8044,2036,1912,2152,37,23,170,142
https://www.youtube.com/watch?v=1S06BzHHMhY,Bayou Regional,34,5653,2992,3526,9067,3468,25,9,179,66
https://www.youtube.com/watch?v=GSPV4CpEK7U,Bayou Regional,2036,1912,2152,3616,8808,5013,30,23,158,132
https://www.youtube.com/watch?v=dHkaN-Sux3Y,NE District Greater Boston Event,8626,6201,6324,125,5813,175,23,44,135,169
https://www.youtube.com/watch?v=jYQdPmjJl5A,NE District Greater Boston Event,8626,6201,6324,125,5813,175,16,37,127,162
https://www.youtube.com/watch?v=gdfqhccr7-0,NE District Greater Boston Event,246,2713,10254,3958,6324,10393,9,9,114,69
https://www.youtube.com/watch?v=N14qi6_XjS8,NE District Greater Boston Event,6367,5563,10254,6731,9056,5347,6,13,56,45
https://www.youtube.com/watch?v=2lertH_ern0,NE District Greater Boston Event,5459,5813,4761,3205,4034,125,9,27,75,109
https://www.youtube.com/watch?v=pgpVrRxfQl0,NE District Greater Boston Event,2423,2876,4311,175,5735,3958,16,9,116,40
https://www.youtube.com/watch?v=9AHp0rtWCho,NE District Greater Boston Event,348,10393,509,9729,78,2084,6,9,51,116
https://www.youtube.com/watch?v=ZQIfcmgWqE8,NE District Greater Boston Event,6324,151,6367,5563,5347,69,9,0,94,50
https://www.youtube.com/watch?v=h9Zwd9esBSQ,NE District Greater Boston Event,5112,246,3205,3323,9056,6201,6,13,33,84
https://www.youtube.com/watch?v=bmYKwP9GpjA,NE District Greater Boston Event,5735,10063,5813,2713,3958,6731,9,16,66,46
https://www.youtube.com/watch?v=SdzuU9xHWVg,NE District Greater Boston Event,8724,1761,5459,348,4761,10254,16,9,64,44
https://www.youtube.com/watch?v=-sFHd8bYKtA,NE District Greater Boston Event,4048,2084,4311,175,125,2876,16,23,82,103
https://www.youtube.com/watch?v=BgG-cQxloww,NE District Greater Boston Event,2423,78,8626,10393,10156,4034,26,12,89,34
https://www.youtube.com/watch?v=F3bdqdweZe8,NE District Greater Boston Event,6201,2423,10063,2084,5347,4761,6,9,99,73
https://www.youtube.com/watch?v=1ReQNMUFq6w,NE District Greater Boston Event,4761,6324,1761,10063,5112,6367,9,9,67,61
https://www.youtube.com/watch?v=Z1z3j-20aBs,NE District Greater Boston Event,5347,10254,125,3323,2876,2084,30,9,100,61
https://www.youtube.com/watch?v=hvi0JxIVbk0,NE District Greater Boston Event,5563,6731,125,8626,5112,5459,9,16,90,70
https://www.youtube.com/watch?v=vSJrFBQ9OSE,NE District Greater Boston Event,9729,10156,6731,5112,4048,8724,12,16,67,92
https://www.youtube.com/watch?v=VnPxEk7YxJU,NE District Greater Boston Event,509,2713,5347,4311,246,348,9,9,110,96
https://www.youtube.com/watch?v=FxyX01mYN-o,NE District Greater Boston Event,6324,69,175,4761,9056,8724,6,9,69,50
https://www.youtube.com/watch?v=Vp6jMsUmCJ4,NE District Greater Boston Event,3958,4034,2084,3205,1761,151,3,12,29,45
https://www.youtube.com/watch?v=RU04WU5SSa4,NE District Greater Boston Event,5112,3323,10393,2876,10063,5459,9,16,61,83
https://www.youtube.com/watch?v=DU8InkXrdRY,NE District Greater Boston Event,8626,125,10156,5347,9729,5735,26,6,120,110
